score_id,table_id,nom,domaine,semaine,completude,unicite,validite,score_global,alerte
SCR_0004135,TBL_0154,ventes_montagne_4,Ventes,2024-30,84.2,92.1,76.6,84.3,False
SCR_0004136,TBL_0154,ventes_montagne_4,Ventes,2024-31,85.4,92.6,83.8,87.3,False
SCR_0004137,TBL_0154,ventes_montagne_4,Ventes,2024-32,81.7,84.4,95.9,87.3,False
SCR_0004138,TBL_0154,ventes_montagne_4,Ventes,2024-33,82.1,90.7,91.0,87.9,False
SCR_0004139,TBL_0154,ventes_montagne_4,Ventes,2024-34,91.0,89.5,85.3,88.6,False
SCR_0004140,TBL_0154,ventes_montagne_4,Ventes,2024-35,85.7,93.9,87.1,88.9,False
SCR_0004141,TBL_0154,ventes_montagne_4,Ventes,2024-36,81.2,85.4,81.9,82.8,False
SCR_0004142,TBL_0154,ventes_montagne_4,Ventes,2024-37,88.5,89.0,85.0,87.5,False
SCR_0004143,TBL_0154,ventes_montagne_4,Ventes,2024-38,82.1,90.3,86.8,86.4,False
SCR_0004144,TBL_0154,ventes_montagne_4,Ventes,2024-39,83.9,94.0,95.7,91.2,False
SCR_0004145,TBL_0154,ventes_montagne_4,Ventes,2024-40,78.6,91.0,84.1,84.6,False
SCR_0004146,TBL_0154,ventes_montagne_4,Ventes,2024-41,84.0,90.9,86.9,87.3,False
SCR_0004147,TBL_0154,ventes_montagne_4,Ventes,2024-42,85.9,92.0,89.5,89.1,False
SCR_0004148,TBL_0154,ventes_montagne_4,Ventes,2024-43,82.4,88.1,80.8,83.8,False
SCR_0004149,TBL_0154,ventes_montagne_4,Ventes,2024-44,81.6,95.9,84.0,87.2,False
SCR_0004150,TBL_0154,ventes_montagne_4,Ventes,2024-45,80.2,91.0,87.4,86.2,False
SCR_0004151,TBL_0154,ventes_montagne_4,Ventes,2024-46,84.2,94.2,90.7,89.7,False
SCR_0004152,TBL_0154,ventes_montagne_4,Ventes,2024-47,82.9,88.7,85.5,85.7,False
SCR_0004153,TBL_0154,ventes_montagne_4,Ventes,2024-48,88.5,89.1,79.0,85.5,False
SCR_0004154,TBL_0154,ventes_montagne_4,Ventes,2024-49,84.8,85.4,98.9,89.7,False
SCR_0004155,TBL_0154,ventes_montagne_4,Ventes,2024-50,81.1,89.5,89.3,86.6,False
SCR_0004156,TBL_0154,ventes_montagne_4,Ventes,2024-51,83.8,89.1,90.1,87.7,False
SCR_0004157,TBL_0154,ventes_montagne_4,Ventes,2024-52,91.1,92.3,95.4,92.9,False
SCR_0004158,TBL_0154,ventes_montagne_4,Ventes,2024-53,80.8,91.0,88.8,86.9,False
SCR_0004159,TBL_0155,ventes_paysan_5,Ventes,2024-27,86.4,94.1,86.9,89.1,False
SCR_0004160,TBL_0155,ventes_paysan_5,Ventes,2024-28,83.4,91.6,79.1,84.7,False
SCR_0004161,TBL_0155,ventes_paysan_5,Ventes,2024-29,84.1,89.6,83.4,85.7,False
SCR_0004162,TBL_0155,ventes_paysan_5,Ventes,2024-30,89.2,86.8,87.3,87.8,False
SCR_0004163,TBL_0155,ventes_paysan_5,Ventes,2024-31,86.2,94.1,87.9,89.4,False
SCR_0004164,TBL_0155,ventes_paysan_5,Ventes,2024-32,88.7,92.1,88.6,89.8,False
SCR_0004165,TBL_0155,ventes_paysan_5,Ventes,2024-33,80.6,85.7,88.5,84.9,False
SCR_0004166,TBL_0155,ventes_paysan_5,Ventes,2024-34,82.8,92.8,91.7,89.1,False
SCR_0004167,TBL_0155,ventes_paysan_5,Ventes,2024-35,84.3,86.5,90.6,87.1,False
SCR_0004168,TBL_0155,ventes_paysan_5,Ventes,2024-36,80.9,87.7,83.1,83.9,False
SCR_0004169,TBL_0155,ventes_paysan_5,Ventes,2024-37,84.4,93.5,88.0,88.6,False
SCR_0004170,TBL_0155,ventes_paysan_5,Ventes,2024-38,83.2,85.4,90.8,86.5,False
SCR_0004171,TBL_0155,ventes_paysan_5,Ventes,2024-39,81.9,90.4,86.2,86.2,False
SCR_0004172,TBL_0155,ventes_paysan_5,Ventes,2024-40,88.4,89.5,87.7,88.5,False
SCR_0004173,TBL_0155,ventes_paysan_5,Ventes,2024-41,86.9,96.3,92.4,91.9,False
SCR_0004174,TBL_0155,ventes_paysan_5,Ventes,2024-42,84.6,90.0,85.4,86.7,False
SCR_0004175,TBL_0155,ventes_paysan_5,Ventes,2024-43,81.2,88.3,84.1,84.5,False
SCR_0004176,TBL_0155,ventes_paysan_5,Ventes,2024-44,87.6,86.8,94.7,89.7,False
SCR_0004177,TBL_0155,ventes_paysan_5,Ventes,2024-45,88.0,90.1,88.0,88.7,False
SCR_0004178,TBL_0155,ventes_paysan_5,Ventes,2024-46,82.8,90.8,93.4,89.0,False
SCR_0004179,TBL_0155,ventes_paysan_5,Ventes,2024-47,82.2,85.4,91.5,86.4,False
SCR_0004180,TBL_0155,ventes_paysan_5,Ventes,2024-48,86.3,86.6,84.3,85.7,False
SCR_0004181,TBL_0155,ventes_paysan_5,Ventes,2024-49,81.6,87.8,86.4,85.3,False
SCR_0004182,TBL_0155,ventes_paysan_5,Ventes,2024-50,83.9,88.0,84.2,85.4,False
SCR_0004183,TBL_0155,ventes_paysan_5,Ventes,2024-51,84.1,90.5,86.4,87.0,False
SCR_0004184,TBL_0155,ventes_paysan_5,Ventes,2024-52,89.6,91.5,80.0,87.0,False
SCR_0004185,TBL_0155,ventes_paysan_5,Ventes,2024-53,87.1,91.8,85.8,88.2,False
SCR_0004186,TBL_0156,ventes_dernier_6,Ventes,2024-27,74.0,85.0,83.0,80.7,False
SCR_0004187,TBL_0156,ventes_dernier_6,Ventes,2024-28,75.5,80.6,82.6,79.6,True
SCR_0004188,TBL_0156,ventes_dernier_6,Ventes,2024-29,79.1,83.7,82.6,81.8,False
SCR_0004189,TBL_0156,ventes_dernier_6,Ventes,2024-30,75.6,83.7,85.7,81.7,False
SCR_0004190,TBL_0156,ventes_dernier_6,Ventes,2024-31,78.6,80.0,80.6,79.7,True
SCR_0004191,TBL_0156,ventes_dernier_6,Ventes,2024-32,75.7,85.8,84.6,82.0,False
SCR_0004192,TBL_0156,ventes_dernier_6,Ventes,2024-33,73.4,87.3,77.4,79.4,True
SCR_0004193,TBL_0156,ventes_dernier_6,Ventes,2024-34,86.2,84.9,76.8,82.6,False
SCR_0004194,TBL_0156,ventes_dernier_6,Ventes,2024-35,75.4,86.0,81.0,80.8,False
SCR_0004195,TBL_0156,ventes_dernier_6,Ventes,2024-36,79.6,89.8,79.5,83.0,False
SCR_0004196,TBL_0156,ventes_dernier_6,Ventes,2024-37,80.2,89.3,84.4,84.6,False
SCR_0004197,TBL_0156,ventes_dernier_6,Ventes,2024-38,73.6,86.5,77.2,79.1,True
SCR_0004198,TBL_0156,ventes_dernier_6,Ventes,2024-39,85.6,82.5,97.8,88.6,False
SCR_0004199,TBL_0156,ventes_dernier_6,Ventes,2024-40,85.9,82.6,83.1,83.9,False
SCR_0004200,TBL_0156,ventes_dernier_6,Ventes,2024-41,83.0,87.4,85.2,85.2,False
SCR_0004201,TBL_0156,ventes_dernier_6,Ventes,2024-42,85.0,84.6,81.2,83.6,False
SCR_0004202,TBL_0156,ventes_dernier_6,Ventes,2024-43,78.6,87.6,84.8,83.7,False
SCR_0004203,TBL_0156,ventes_dernier_6,Ventes,2024-44,81.2,87.4,72.7,80.4,False
SCR_0004204,TBL_0156,ventes_dernier_6,Ventes,2024-45,81.2,85.7,91.3,86.1,False
SCR_0004205,TBL_0156,ventes_dernier_6,Ventes,2024-46,73.9,89.7,83.4,82.3,False
SCR_0004206,TBL_0156,ventes_dernier_6,Ventes,2024-47,82.0,90.0,85.8,85.9,False
SCR_0004207,TBL_0156,ventes_dernier_6,Ventes,2024-48,81.6,85.7,80.6,82.6,False
SCR_0004208,TBL_0156,ventes_dernier_6,Ventes,2024-49,79.9,82.9,82.8,81.9,False
SCR_0004209,TBL_0156,ventes_dernier_6,Ventes,2024-50,70.7,86.3,82.4,79.8,True
SCR_0004210,TBL_0156,ventes_dernier_6,Ventes,2024-51,78.7,85.7,75.8,80.1,False
SCR_0004211,TBL_0156,ventes_dernier_6,Ventes,2024-52,87.7,84.7,82.3,84.9,False
SCR_0004212,TBL_0156,ventes_dernier_6,Ventes,2024-53,76.1,85.1,89.9,83.7,False
SCR_0004213,TBL_0157,ventes_cabinet_7,Ventes,2024-27,89.1,92.6,90.7,90.8,False
SCR_0004214,TBL_0157,ventes_cabinet_7,Ventes,2024-28,83.6,85.6,87.0,85.4,False
SCR_0004215,TBL_0157,ventes_cabinet_7,Ventes,2024-29,84.1,93.1,89.5,88.9,False
SCR_0004216,TBL_0157,ventes_cabinet_7,Ventes,2024-30,91.4,93.6,85.7,90.2,False
SCR_0004217,TBL_0157,ventes_cabinet_7,Ventes,2024-31,77.8,94.2,94.8,88.9,False
SCR_0004218,TBL_0157,ventes_cabinet_7,Ventes,2024-32,79.5,94.5,89.9,88.0,False
SCR_0004219,TBL_0157,ventes_cabinet_7,Ventes,2024-33,85.6,94.8,94.7,91.7,False
SCR_0004220,TBL_0157,ventes_cabinet_7,Ventes,2024-34,87.6,91.4,91.1,90.0,False
SCR_0004221,TBL_0157,ventes_cabinet_7,Ventes,2024-35,83.4,89.8,83.5,85.6,False
SCR_0004222,TBL_0157,ventes_cabinet_7,Ventes,2024-36,83.7,88.9,84.8,85.8,False
SCR_0004223,TBL_0157,ventes_cabinet_7,Ventes,2024-37,85.5,89.0,90.5,88.3,False
SCR_0004224,TBL_0157,ventes_cabinet_7,Ventes,2024-38,78.5,89.7,88.7,85.6,False
SCR_0004225,TBL_0157,ventes_cabinet_7,Ventes,2024-39,83.8,89.5,80.1,84.5,False
SCR_0004226,TBL_0157,ventes_cabinet_7,Ventes,2024-40,86.4,91.9,90.5,89.6,False
SCR_0004227,TBL_0157,ventes_cabinet_7,Ventes,2024-41,89.2,90.6,90.4,90.1,False
SCR_0004228,TBL_0157,ventes_cabinet_7,Ventes,2024-42,85.6,92.1,80.1,85.9,False
SCR_0004229,TBL_0157,ventes_cabinet_7,Ventes,2024-43,81.4,94.8,75.7,84.0,False
SCR_0004230,TBL_0157,ventes_cabinet_7,Ventes,2024-44,84.4,93.5,87.5,88.5,False
SCR_0004231,TBL_0157,ventes_cabinet_7,Ventes,2024-45,83.4,90.4,86.2,86.7,False
SCR_0004232,TBL_0157,ventes_cabinet_7,Ventes,2024-46,85.1,87.9,93.5,88.8,False
SCR_0004233,TBL_0157,ventes_cabinet_7,Ventes,2024-47,90.7,89.6,81.1,87.1,False
SCR_0004234,TBL_0157,ventes_cabinet_7,Ventes,2024-48,82.9,89.4,90.5,87.6,False
SCR_0004235,TBL_0157,ventes_cabinet_7,Ventes,2024-49,81.0,87.7,90.6,86.4,False
SCR_0004236,TBL_0157,ventes_cabinet_7,Ventes,2024-50,88.8,88.1,81.3,86.1,False
SCR_0004237,TBL_0157,ventes_cabinet_7,Ventes,2024-51,98.1,92.3,86.7,92.4,False
SCR_0004238,TBL_0157,ventes_cabinet_7,Ventes,2024-52,88.5,89.6,92.3,90.1,False
SCR_0004239,TBL_0157,ventes_cabinet_7,Ventes,2024-53,85.6,90.3,87.4,87.8,False
SCR_0004240,TBL_0158,ventes_peine_8,Ventes,2024-27,79.2,95.8,83.3,86.1,False
SCR_0004241,TBL_0158,ventes_peine_8,Ventes,2024-28,79.6,89.4,83.2,84.1,False
SCR_0004242,TBL_0158,ventes_peine_8,Ventes,2024-29,84.8,92.1,93.0,90.0,False
SCR_0004243,TBL_0158,ventes_peine_8,Ventes,2024-30,88.3,89.1,88.2,88.5,False
SCR_0004244,TBL_0158,ventes_peine_8,Ventes,2024-31,86.6,84.7,90.9,87.4,False
SCR_0004245,TBL_0158,ventes_peine_8,Ventes,2024-32,79.2,96.1,86.0,87.1,False
SCR_0004246,TBL_0158,ventes_peine_8,Ventes,2024-33,84.3,87.7,84.9,85.6,False
SCR_0004247,TBL_0158,ventes_peine_8,Ventes,2024-34,94.1,92.8,80.3,89.1,False
SCR_0004248,TBL_0158,ventes_peine_8,Ventes,2024-35,91.0,93.6,86.6,90.4,False
SCR_0004249,TBL_0158,ventes_peine_8,Ventes,2024-36,86.2,90.0,97.9,91.4,False
SCR_0004250,TBL_0158,ventes_peine_8,Ventes,2024-37,81.8,90.4,85.9,86.0,False
SCR_0004251,TBL_0158,ventes_peine_8,Ventes,2024-38,79.3,96.6,82.1,86.0,False
SCR_0004252,TBL_0158,ventes_peine_8,Ventes,2024-39,85.9,84.8,86.0,85.6,False
SCR_0004253,TBL_0158,ventes_peine_8,Ventes,2024-40,86.7,87.5,90.9,88.4,False
SCR_0004254,TBL_0158,ventes_peine_8,Ventes,2024-41,83.9,93.5,94.8,90.7,False
SCR_0004255,TBL_0158,ventes_peine_8,Ventes,2024-42,82.7,90.2,88.9,87.3,False
SCR_0004256,TBL_0158,ventes_peine_8,Ventes,2024-43,87.5,90.0,89.0,88.8,False
SCR_0004257,TBL_0158,ventes_peine_8,Ventes,2024-44,84.0,90.3,94.5,89.6,False
SCR_0004258,TBL_0158,ventes_peine_8,Ventes,2024-45,87.6,92.1,91.6,90.4,False
SCR_0004259,TBL_0158,ventes_peine_8,Ventes,2024-46,84.4,91.0,82.6,86.0,False
SCR_0004260,TBL_0158,ventes_peine_8,Ventes,2024-47,90.1,81.7,87.6,86.5,False
SCR_0004261,TBL_0158,ventes_peine_8,Ventes,2024-48,89.6,85.9,90.0,88.5,False
SCR_0004262,TBL_0158,ventes_peine_8,Ventes,2024-49,82.3,88.9,92.7,88.0,False
SCR_0004263,TBL_0158,ventes_peine_8,Ventes,2024-50,85.8,83.9,83.1,84.3,False
SCR_0004264,TBL_0158,ventes_peine_8,Ventes,2024-51,88.9,91.3,96.7,92.3,False
SCR_0004265,TBL_0158,ventes_peine_8,Ventes,2024-52,91.7,89.0,100.0,93.6,False
SCR_0004266,TBL_0158,ventes_peine_8,Ventes,2024-53,85.1,87.1,84.8,85.7,False
SCR_0004267,TBL_0159,ventes_loup_9,Ventes,2024-27,81.0,99.8,100.0,93.6,False
SCR_0004268,TBL_0159,ventes_loup_9,Ventes,2024-28,85.9,94.3,92.5,90.9,False
SCR_0004269,TBL_0159,ventes_loup_9,Ventes,2024-29,86.2,89.7,90.9,88.9,False
SCR_0004270,TBL_0159,ventes_loup_9,Ventes,2024-30,88.7,93.8,93.1,91.9,False
SCR_0004271,TBL_0159,ventes_loup_9,Ventes,2024-31,95.7,94.1,92.9,94.2,False
SCR_0004272,TBL_0159,ventes_loup_9,Ventes,2024-32,92.9,96.7,88.9,92.8,False
SCR_0004273,TBL_0159,ventes_loup_9,Ventes,2024-33,90.4,96.6,86.4,91.1,False
SCR_0004274,TBL_0159,ventes_loup_9,Ventes,2024-34,95.1,99.3,88.4,94.3,False
SCR_0004275,TBL_0159,ventes_loup_9,Ventes,2024-35,90.8,96.9,89.3,92.3,False
SCR_0004276,TBL_0159,ventes_loup_9,Ventes,2024-36,91.9,95.5,84.7,90.7,False
SCR_0004277,TBL_0159,ventes_loup_9,Ventes,2024-37,91.8,91.7,96.7,93.4,False
SCR_0004278,TBL_0159,ventes_loup_9,Ventes,2024-38,87.3,94.5,98.9,93.6,False
SCR_0004279,TBL_0159,ventes_loup_9,Ventes,2024-39,92.0,91.8,86.9,90.2,False
SCR_0004280,TBL_0159,ventes_loup_9,Ventes,2024-40,87.6,96.2,93.8,92.5,False
SCR_0004281,TBL_0159,ventes_loup_9,Ventes,2024-41,86.6,91.5,93.4,90.5,False
SCR_0004282,TBL_0159,ventes_loup_9,Ventes,2024-42,89.3,100.0,92.2,93.8,False
SCR_0004283,TBL_0159,ventes_loup_9,Ventes,2024-43,97.3,91.5,84.1,91.0,False
SCR_0004284,TBL_0159,ventes_loup_9,Ventes,2024-44,85.5,98.6,100.0,94.7,False
SCR_0004285,TBL_0159,ventes_loup_9,Ventes,2024-45,86.9,93.6,86.2,88.9,False
SCR_0004286,TBL_0159,ventes_loup_9,Ventes,2024-46,82.8,97.2,93.1,91.0,False
SCR_0004287,TBL_0159,ventes_loup_9,Ventes,2024-47,90.0,90.8,100.0,93.6,False
SCR_0004288,TBL_0159,ventes_loup_9,Ventes,2024-48,88.0,96.6,84.7,89.8,False
SCR_0004289,TBL_0159,ventes_loup_9,Ventes,2024-49,89.2,95.9,93.6,92.9,False
SCR_0004290,TBL_0159,ventes_loup_9,Ventes,2024-50,90.6,96.5,86.3,91.1,False
SCR_0004291,TBL_0159,ventes_loup_9,Ventes,2024-51,90.8,95.3,93.2,93.1,False
SCR_0004292,TBL_0159,ventes_loup_9,Ventes,2024-52,90.3,91.2,85.4,89.0,False
SCR_0004293,TBL_0159,ventes_loup_9,Ventes,2024-53,81.1,97.5,96.1,91.6,False
SCR_0004294,TBL_0160,ventes_tache_10,Ventes,2024-27,78.4,88.9,69.3,78.9,True
SCR_0004295,TBL_0160,ventes_tache_10,Ventes,2024-28,70.9,88.5,80.7,80.0,False
SCR_0004296,TBL_0160,ventes_tache_10,Ventes,2024-29,74.1,89.1,80.1,81.1,False
SCR_0004297,TBL_0160,ventes_tache_10,Ventes,2024-30,75.5,86.1,84.9,82.2,False
SCR_0004298,TBL_0160,ventes_tache_10,Ventes,2024-31,73.3,84.0,76.1,77.8,True
SCR_0004299,TBL_0160,ventes_tache_10,Ventes,2024-32,73.6,91.0,79.8,81.5,False
SCR_0004300,TBL_0160,ventes_tache_10,Ventes,2024-33,74.3,84.3,83.9,80.8,False
SCR_0004301,TBL_0160,ventes_tache_10,Ventes,2024-34,72.4,87.7,87.4,82.5,False
SCR_0004302,TBL_0160,ventes_tache_10,Ventes,2024-35,77.0,83.1,71.2,77.1,True
SCR_0004303,TBL_0160,ventes_tache_10,Ventes,2024-36,74.7,84.4,83.2,80.8,False
SCR_0004304,TBL_0160,ventes_tache_10,Ventes,2024-37,75.2,88.5,76.5,80.1,False
SCR_0004305,TBL_0160,ventes_tache_10,Ventes,2024-38,82.0,96.5,78.6,85.7,False
SCR_0004306,TBL_0160,ventes_tache_10,Ventes,2024-39,76.4,88.3,78.7,81.1,False
SCR_0004307,TBL_0160,ventes_tache_10,Ventes,2024-40,71.7,84.7,74.3,76.9,True
SCR_0004308,TBL_0160,ventes_tache_10,Ventes,2024-41,76.6,86.4,67.1,76.7,True
SCR_0004309,TBL_0160,ventes_tache_10,Ventes,2024-42,76.8,87.9,86.7,83.8,False
SCR_0004310,TBL_0160,ventes_tache_10,Ventes,2024-43,76.5,83.6,68.9,76.3,True
SCR_0004311,TBL_0160,ventes_tache_10,Ventes,2024-44,72.1,86.1,84.7,81.0,False
SCR_0004312,TBL_0160,ventes_tache_10,Ventes,2024-45,75.0,91.4,73.4,79.9,True
SCR_0004313,TBL_0160,ventes_tache_10,Ventes,2024-46,78.9,90.2,69.9,79.7,True
SCR_0004314,TBL_0160,ventes_tache_10,Ventes,2024-47,80.3,88.3,82.0,83.5,False
SCR_0004315,TBL_0160,ventes_tache_10,Ventes,2024-48,71.5,91.8,74.1,79.1,True
SCR_0004316,TBL_0160,ventes_tache_10,Ventes,2024-49,78.3,90.5,75.1,81.3,False
SCR_0004317,TBL_0160,ventes_tache_10,Ventes,2024-50,82.9,88.7,83.3,85.0,False
SCR_0004318,TBL_0160,ventes_tache_10,Ventes,2024-51,68.9,94.4,73.9,79.1,True
SCR_0004319,TBL_0160,ventes_tache_10,Ventes,2024-52,79.1,85.0,76.9,80.3,False
SCR_0004320,TBL_0160,ventes_tache_10,Ventes,2024-53,78.2,91.1,73.6,81.0,False
SCR_0004321,TBL_0161,ventes_refuser_11,Ventes,2024-27,94.4,98.1,87.3,93.3,False
SCR_0004322,TBL_0161,ventes_refuser_11,Ventes,2024-28,96.4,90.6,88.9,92.0,False
SCR_0004323,TBL_0161,ventes_refuser_11,Ventes,2024-29,91.9,92.4,93.3,92.5,False
SCR_0004324,TBL_0161,ventes_refuser_11,Ventes,2024-30,91.0,94.4,96.2,93.9,False
SCR_0004325,TBL_0161,ventes_refuser_11,Ventes,2024-31,89.1,95.7,97.7,94.2,False
SCR_0004326,TBL_0161,ventes_refuser_11,Ventes,2024-32,93.2,97.4,86.3,92.3,False
SCR_0004327,TBL_0161,ventes_refuser_11,Ventes,2024-33,92.1,92.4,85.6,90.0,False
SCR_0004328,TBL_0161,ventes_refuser_11,Ventes,2024-34,89.7,92.3,96.0,92.7,False
SCR_0004329,TBL_0161,ventes_refuser_11,Ventes,2024-35,93.3,89.3,87.9,90.2,False
SCR_0004330,TBL_0161,ventes_refuser_11,Ventes,2024-36,84.2,93.6,94.3,90.7,False
SCR_0004331,TBL_0161,ventes_refuser_11,Ventes,2024-37,89.0,93.2,98.5,93.6,False
SCR_0004332,TBL_0161,ventes_refuser_11,Ventes,2024-38,80.8,98.7,89.3,89.6,False
SCR_0004333,TBL_0161,ventes_refuser_11,Ventes,2024-39,89.7,93.4,99.7,94.3,False
SCR_0004334,TBL_0161,ventes_refuser_11,Ventes,2024-40,85.1,95.0,94.6,91.6,False
SCR_0004335,TBL_0161,ventes_refuser_11,Ventes,2024-41,83.6,92.2,91.3,89.0,False
SCR_0004336,TBL_0161,ventes_refuser_11,Ventes,2024-42,86.5,92.6,90.3,89.8,False
SCR_0004337,TBL_0161,ventes_refuser_11,Ventes,2024-43,92.6,94.0,97.4,94.7,False
SCR_0004338,TBL_0161,ventes_refuser_11,Ventes,2024-44,86.0,91.2,100.0,92.4,False
SCR_0004339,TBL_0161,ventes_refuser_11,Ventes,2024-45,87.4,91.1,83.3,87.3,False
SCR_0004340,TBL_0161,ventes_refuser_11,Ventes,2024-46,94.3,94.0,90.7,93.0,False
SCR_0004341,TBL_0161,ventes_refuser_11,Ventes,2024-47,89.4,98.0,91.1,92.8,False
SCR_0004342,TBL_0161,ventes_refuser_11,Ventes,2024-48,99.4,95.4,97.3,97.4,False
SCR_0004343,TBL_0161,ventes_refuser_11,Ventes,2024-49,93.2,94.9,89.1,92.4,False
SCR_0004344,TBL_0161,ventes_refuser_11,Ventes,2024-50,91.3,96.5,89.1,92.3,False
SCR_0004345,TBL_0161,ventes_refuser_11,Ventes,2024-51,90.7,98.7,100.0,96.5,False
SCR_0004346,TBL_0161,ventes_refuser_11,Ventes,2024-52,93.4,100.0,88.9,94.1,False
SCR_0004347,TBL_0161,ventes_refuser_11,Ventes,2024-53,92.8,99.0,87.5,93.1,False
SCR_0004348,TBL_0162,ventes_propre_12,Ventes,2024-27,83.1,95.2,83.1,87.1,False
SCR_0004349,TBL_0162,ventes_propre_12,Ventes,2024-28,79.6,94.6,94.0,89.4,False
SCR_0004350,TBL_0162,ventes_propre_12,Ventes,2024-29,86.7,89.9,85.8,87.5,False
SCR_0004351,TBL_0162,ventes_propre_12,Ventes,2024-30,86.1,94.7,89.2,90.0,False
SCR_0004352,TBL_0162,ventes_propre_12,Ventes,2024-31,93.7,87.3,87.9,89.6,False
SCR_0004353,TBL_0162,ventes_propre_12,Ventes,2024-32,83.5,86.7,87.2,85.8,False
SCR_0004354,TBL_0162,ventes_propre_12,Ventes,2024-33,86.7,91.6,98.9,92.4,False
SCR_0004355,TBL_0162,ventes_propre_12,Ventes,2024-34,86.9,93.5,88.3,89.6,False
SCR_0004356,TBL_0162,ventes_propre_12,Ventes,2024-35,91.7,97.2,90.7,93.2,False
SCR_0004357,TBL_0162,ventes_propre_12,Ventes,2024-36,81.0,88.4,89.4,86.3,False
SCR_0004358,TBL_0162,ventes_propre_12,Ventes,2024-37,86.8,92.1,90.3,89.7,False
SCR_0004359,TBL_0162,ventes_propre_12,Ventes,2024-38,85.0,88.1,90.0,87.7,False
SCR_0004360,TBL_0162,ventes_propre_12,Ventes,2024-39,92.4,93.1,90.7,92.1,False
SCR_0004361,TBL_0162,ventes_propre_12,Ventes,2024-40,89.1,88.9,85.5,87.8,False
SCR_0004362,TBL_0162,ventes_propre_12,Ventes,2024-41,82.0,89.6,85.9,85.8,False
SCR_0004363,TBL_0162,ventes_propre_12,Ventes,2024-42,89.8,88.6,84.0,87.5,False
SCR_0004364,TBL_0162,ventes_propre_12,Ventes,2024-43,92.8,88.6,88.8,90.1,False
SCR_0004365,TBL_0162,ventes_propre_12,Ventes,2024-44,86.8,86.6,94.2,89.2,False
SCR_0004366,TBL_0162,ventes_propre_12,Ventes,2024-45,87.5,94.7,84.6,88.9,False
SCR_0004367,TBL_0162,ventes_propre_12,Ventes,2024-46,85.4,90.1,89.3,88.3,False
SCR_0004368,TBL_0162,ventes_propre_12,Ventes,2024-47,79.2,90.3,80.9,83.5,False
SCR_0004369,TBL_0162,ventes_propre_12,Ventes,2024-48,86.4,83.6,78.7,82.9,False
SCR_0004370,TBL_0162,ventes_propre_12,Ventes,2024-49,88.3,88.4,83.1,86.6,False
SCR_0004371,TBL_0162,ventes_propre_12,Ventes,2024-50,90.1,91.0,92.4,91.2,False
SCR_0004372,TBL_0162,ventes_propre_12,Ventes,2024-51,84.3,98.0,85.0,89.1,False
SCR_0004373,TBL_0162,ventes_propre_12,Ventes,2024-52,92.0,89.8,79.7,87.2,False
SCR_0004374,TBL_0162,ventes_propre_12,Ventes,2024-53,86.9,90.9,82.7,86.8,False
SCR_0004375,TBL_0163,ventes_nommer_13,Ventes,2024-27,76.3,84.9,84.7,82.0,False
SCR_0004376,TBL_0163,ventes_nommer_13,Ventes,2024-28,70.1,88.2,80.5,79.6,True
SCR_0004377,TBL_0163,ventes_nommer_13,Ventes,2024-29,74.7,87.8,82.9,81.8,False
SCR_0004378,TBL_0163,ventes_nommer_13,Ventes,2024-30,84.9,86.3,83.0,84.7,False
SCR_0004379,TBL_0163,ventes_nommer_13,Ventes,2024-31,79.4,86.4,80.9,82.2,False
SCR_0004380,TBL_0163,ventes_nommer_13,Ventes,2024-32,76.6,86.8,82.3,81.9,False
SCR_0004381,TBL_0163,ventes_nommer_13,Ventes,2024-33,80.1,88.3,82.4,83.6,False
SCR_0004382,TBL_0163,ventes_nommer_13,Ventes,2024-34,80.1,83.2,85.2,82.8,False
SCR_0004383,TBL_0163,ventes_nommer_13,Ventes,2024-35,81.4,87.7,80.1,83.1,False
SCR_0004384,TBL_0163,ventes_nommer_13,Ventes,2024-36,78.2,87.4,84.3,83.3,False
SCR_0004385,TBL_0163,ventes_nommer_13,Ventes,2024-37,76.4,88.9,74.5,79.9,True
SCR_0004386,TBL_0163,ventes_nommer_13,Ventes,2024-38,83.1,81.2,92.4,85.6,False
SCR_0004387,TBL_0163,ventes_nommer_13,Ventes,2024-39,73.8,88.5,82.6,81.6,False
SCR_0004388,TBL_0163,ventes_nommer_13,Ventes,2024-40,78.5,85.6,86.2,83.4,False
SCR_0004389,TBL_0163,ventes_nommer_13,Ventes,2024-41,76.4,82.6,86.2,81.7,False
SCR_0004390,TBL_0163,ventes_nommer_13,Ventes,2024-42,73.2,83.2,98.2,84.9,False
SCR_0004391,TBL_0163,ventes_nommer_13,Ventes,2024-43,76.1,88.4,80.1,81.5,False
SCR_0004392,TBL_0163,ventes_nommer_13,Ventes,2024-44,82.0,87.0,88.6,85.9,False
SCR_0004393,TBL_0163,ventes_nommer_13,Ventes,2024-45,79.2,91.0,80.1,83.4,False
SCR_0004394,TBL_0163,ventes_nommer_13,Ventes,2024-46,80.9,85.7,77.4,81.3,False
SCR_0004395,TBL_0163,ventes_nommer_13,Ventes,2024-47,78.9,85.5,80.8,81.7,False
SCR_0004396,TBL_0163,ventes_nommer_13,Ventes,2024-48,89.8,82.5,88.9,87.1,False
SCR_0004397,TBL_0163,ventes_nommer_13,Ventes,2024-49,83.4,85.0,78.7,82.4,False
SCR_0004398,TBL_0163,ventes_nommer_13,Ventes,2024-50,76.9,83.4,74.1,78.1,True
